0,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
3609,Renault,800,van,200,1.9,Diesel,no,1997,Scenic
3610,Mitsubishi,17900,crossover,89,3.8,Gas,yes,2008,Pajero Wagon
3611,Audi,29000,vagon,213,3,Diesel,yes,2010,A6 Allroad
3612,BMW,17100,crossover,188,3,Diesel,yes,2004,X5
3613,Volkswagen,33500,crossover,98,NA,Petrol,yes,2013,Touareg
3614,Mercedes-Benz,1600,sedan,338,3,Diesel,no,1991,E-Class
3615,Mercedes-Benz,11777,other,300,4.3,Gas,yes,2001,S 430
3616,BMW,6699,sedan,299,2.2,Petrol,yes,2001,523
3617,BMW,3900,vagon,240,3,Diesel,no,2001,530
3618,Volkswagen,6500,sedan,212,1.6,Petrol,yes,2003,Bora
3619,BMW,51500,hatch,77,3,Petrol,yes,2012,535
3620,Renault,6500,vagon,186,1.5,Diesel,yes,2004,Megane
3621,BMW,10800,other,191,2.2,Petrol,yes,2002,320
3622,Audi,2450,vagon,240,2.5,Diesel,no,2000,A4
3623,Volkswagen,NA,van,207,2,Diesel,yes,2012,T5 (Transporter) 
3624,Toyota,28800,crossover,29,2.2,Diesel,yes,2015,Rav 4
3625,Volkswagen,6900,crossover,258,2.5,Diesel,no,2004,Touareg
3626,Toyota,47700,crossover,810,4.7,Gas,yes,2010,Land Cruiser 200
3627,Volkswagen,12700,van,75,1.2,Petrol,yes,2012,Caddy
3628,Toyota,7900,hatch,56,1,Gas,yes,2011,Aygo
3629,BMW,18000,sedan,180,2,Other,no,2011,520
3630,BMW,8899,sedan,170,2.2,Petrol,yes,2001,520
3631,Mercedes-Benz,57000,other,0,1.6,Petrol,yes,2016,C-Class
3632,Mercedes-Benz,2100,sedan,535,2.2,Diesel,yes,1995,210
3633,Audi,10900,sedan,199,3,Petrol,yes,2004,A8
3634,Toyota,42500,crossover,50,3,Diesel,yes,2012,Land Cruiser Prado
3635,BMW,51900,crossover,106,3,Diesel,yes,2012,X6
3636,Renault,3300,van,345,1.9,Diesel,yes,2001,Kangoo
3637,Mercedes-Benz,187555,other,0,4.7,Petrol,yes,2016,S 500
3638,Mercedes-Benz,16555,sedan,159,3.5,Gas,yes,2006,CLS 350
3639,Mercedes-Benz,7000,van,197,2.2,Diesel,yes,2002,Vito
3640,Mercedes-Benz,9300,sedan,342,2.6,Petrol,yes,2003,E-Class
3641,Audi,11500,sedan,85,1.8,Petrol,yes,2007,A4
3642,Mercedes-Benz,8000,crossover,314,99.99,Gas,yes,2000,ML 320
3643,Toyota,16672.5,hatch,1,1.6,Petrol,yes,2016,Auris
3644,Volkswagen,37990,crossover,140,3,Diesel,yes,2012,Touareg
3645,Mercedes-Benz,2400,sedan,1,2,Petrol,no,2001,C-Class
3646,Mercedes-Benz,219900,crossover,33,5.5,Petrol,yes,2013,G 63 AMG
3647,Renault,7150,van,142,1.5,Diesel,yes,2012,Kangoo
3648,Toyota,5000,crossover,289,2,Diesel,no,2003,Rav 4
3649,Mercedes-Benz,7700,sedan,390,3,Diesel,no,2007,E-Class
3650,Mercedes-Benz,28500,crossover,190,3.2,Diesel,yes,2008,ML 320
3651,Toyota,61000,crossover,100,4.5,Diesel,yes,2013,Land Cruiser 200
3652,Toyota,14700,vagon,98,2,Gas,yes,2008,Rav 4
3653,Toyota,NA,hatch,28,1.6,Petrol,yes,2014,Auris
3654,Volkswagen,21900,sedan,107,3,Diesel,yes,2009,Phaeton
3655,Audi,53700,crossover,67,3,Petrol,yes,2013,A6 Allroad
3656,Volkswagen,19200,crossover,155,2.5,Diesel,yes,2008,Touareg
3657,Audi,18700,sedan,136,2,Diesel,yes,2009,A6
3658,Audi,9600,vagon,230,2.5,Diesel,yes,2004,A6
3659,Volkswagen,10500,van,312,2.5,Diesel,yes,1998,Multivan
3660,BMW,77777,sedan,8,4.4,Petrol,yes,2014,750
3661,Volkswagen,18200,crossover,179,2.5,Diesel,yes,2007,Touareg
3662,Audi,52000,other,124,3,Diesel,yes,2012,A8
3663,BMW,13700,sedan,122,2,Petrol,yes,2007,318
3664,BMW,15000,vagon,245,3,Gas,yes,2006,530
3665,Mitsubishi,6400,sedan,127,1.6,Petrol,yes,2006,Lancer
3666,Toyota,54000,crossover,147,4.5,Diesel,yes,2011,Land Cruiser 200
3667,Toyota,23700,sedan,100,2.5,Gas,yes,2014,Camry
3668,Volkswagen,13950,hatch,104,1.2,Petrol,yes,2012,Golf Plus
3669,Toyota,23200,crossover,160,4,Petrol,yes,2008,Land Cruiser Prado
3670,Audi,2750,sedan,450,2.5,Diesel,no,1999,A6
3671,Audi,89999,crossover,0,3,Diesel,yes,2015,Q7
3672,BMW,NA,sedan,65,2,Petrol,yes,2012,320
3673,BMW,21700,crossover,125,3,Petrol,yes,2007,X5
3674,Mercedes-Benz,NA,van,12,2.2,Diesel,yes,2015,V 250
3675,Toyota,16500,crossover,328,4.2,Diesel,yes,1993,Land Cruiser 80
3676,BMW,15000,crossover,85,4.8,Petrol,no,2010,X5
3677,Mercedes-Benz,61500,crossover,16,3,Diesel,yes,2013,ML 350
3678,BMW,1700,sedan,200,2,Diesel,no,2003,320
3679,BMW,8500,sedan,352,2.17,Petrol,yes,2001,520
3680,Toyota,9999,sedan,250,2.4,Petrol,yes,2003,Camry
3681,Audi,3300,vagon,300,2.5,Diesel,no,1999,A6
3682,Volkswagen,19900,other,112,2,Petrol,yes,2012,Passat CC
3683,Renault,11300,vagon,160,1.5,Diesel,yes,2011,Laguna
3684,Toyota,14900,sedan,149,3.5,Gas,yes,2008,Camry
3685,Toyota,39000,crossover,88,4.5,Diesel,yes,2009,Land Cruiser 200
3686,Mercedes-Benz,69900,sedan,76,6,Petrol,yes,2010,S 500
3687,BMW,72900,crossover,16,3,Diesel,yes,2015,X6
3688,Renault,10500,vagon,185,1.5,Diesel,yes,2011,Megane
3689,Mercedes-Benz,NA,sedan,23,5.5,Petrol,yes,2011,S 550
3690,Renault,13900,vagon,89,1.5,Diesel,yes,2013,Megane
3691,Renault,6800,van,131,1.5,Diesel,yes,2013,Kangoo
3692,Mercedes-Benz,8500,van,270,2.2,Diesel,yes,2004,Vito
3693,Volkswagen,7600,van,158,2,Diesel,yes,2009,Caddy
3694,Toyota,30950,other,45,4.6,Petrol,yes,2013,Tundra
3695,Audi,3990,sedan,413,2.6,Gas,yes,1993,100
3696,Audi,68500,sedan,44,6.3,Petrol,yes,2012,A8
3697,Audi,33500,sedan,42,2,Petrol,yes,2013,A5
3698,BMW,11500,sedan,193,4.4,Petrol,yes,2000,740
3699,Toyota,24999,crossover,153,4,Petrol,yes,2007,Land Cruiser Prado
3700,Audi,1850,sedan,250,2.5,Diesel,no,1999,A4
3701,Mercedes-Benz,29500,crossover,55,2.2,Diesel,no,2013,ML 250
3702,Mercedes-Benz,57000,sedan,43,4.7,Petrol,yes,2012,CLS 500
3703,Audi,30900,hatch,195,3,Diesel,yes,2010,A5
3704,Toyota,7000,crossover,150,2,Petrol,yes,2000,Rav 4
3705,Volkswagen,8950,van,170,1.6,Diesel,yes,2013,Caddy
3706,Mitsubishi,2500,crossover,1,2.5,Diesel,yes,2007,L 200
3707,Renault,8350,other,141,1.5,Other,yes,2012,Megane
3708,BMW,11400,sedan,206,3,Petrol,yes,2003,530
3709,Renault,6200,van,322,NA,Diesel,yes,2001,Trafic
3710,Volkswagen,2600,sedan,280,2.5,Diesel,no,2000,Passat B5
3711,Mercedes-Benz,7450,sedan,219,2,Petrol,yes,2000,C-Class
3712,Audi,9499,sedan,255,2.5,Diesel,yes,2002,A6
3713,Toyota,14900,sedan,106,2.4,Petrol,yes,2008,Camry
3714,Volkswagen,8200,van,265,2.5,Diesel,no,2007,Caravelle
3715,Mercedes-Benz,12500,sedan,208,3.2,Diesel,yes,2004,S 320
3716,Toyota,14500,sedan,127,2.4,Gas,yes,2008,Camry
3717,BMW,41000,crossover,80,3,Petrol,yes,2012,X6
3718,Volkswagen,12000,sedan,73,1.6,Gas,yes,2011,Polo
3719,Mercedes-Benz,5600,sedan,230,2.7,Diesel,no,2005,E-Class
3720,Mercedes-Benz,5200,other,220,3.2,Petrol,no,2004,CLK 320
3721,BMW,2999,sedan,299,NA,Diesel,no,2000,530
3722,Mitsubishi,9200,sedan,48,1.5,Petrol,yes,2008,Lancer X
3723,Toyota,25999,other,108,4,Petrol,yes,2008,Land Cruiser Prado
3724,BMW,6300,sedan,241,2.8,Gas,yes,1995,328
3725,Mercedes-Benz,116500,sedan,25,3,Diesel,yes,2015,S 350
3726,BMW,15500,sedan,216,2,Diesel,yes,2008,320
3727,Toyota,17500,crossover,168,4,Gas,yes,2004,Land Cruiser Prado
3728,Volkswagen,9999,sedan,182,1.6,Petrol,yes,2006,Jetta
3729,Toyota,NA,sedan,15,2.5,Petrol,yes,2015,Camry
3730,BMW,34600,crossover,163,5,Petrol,yes,2011,X5 M
3731,Renault,1185.6,hatch,160,2,Petrol,yes,1987,25
3732,Mercedes-Benz,20500,sedan,222,5.5,Petrol,yes,2006,S 500
3733,Renault,10900,van,138,2,Diesel,yes,2012,Trafic
3734,Volkswagen,7800,hatch,230,1.6,Petrol,yes,2004,Golf V
3735,Audi,3900,vagon,232,2.5,Diesel,no,2003,A6
3736,Toyota,15500,crossover,120,2,Petrol,yes,2008,Rav 4
3737,Audi,48000,crossover,126,3,Diesel,yes,2013,Q7
3738,Mercedes-Benz,12800,van,193,2.2,Other,yes,2011,Vito
3739,Toyota,14900,crossover,288,4.7,Gas,yes,2000,Land Cruiser 100
3740,Mercedes-Benz,1990,hatch,230,1.7,Other,no,2001,A 170
3741,Mitsubishi,9800,sedan,148,2,Gas,yes,2008,Lancer X
3742,BMW,2200,sedan,460,2.4,Diesel,yes,1988,324
3743,Mercedes-Benz,8700,sedan,290,2.7,Diesel,yes,1999,E-Class
3744,Renault,3450,van,196,1.9,Diesel,yes,2001,Kangoo
3745,Mercedes-Benz,22000,van,236,2.2,Diesel,yes,2012,Sprinter 313
3746,Mercedes-Benz,6500,other,315,2,Petrol,yes,1996,E-Class
3747,Mitsubishi,12999,crossover,111,3,Gas,yes,2008,Outlander XL
3748,Volkswagen,21500,sedan,2,1.6,Diesel,yes,2016,Jetta
3749,BMW,2750,vagon,254,2.8,Gas,no,1997,528
3750,Mitsubishi,23000,crossover,125,3,Gas,yes,2008,Pajero Wagon
3751,Volkswagen,NA,van,165,2,Diesel,yes,2013,T5 (Transporter) 
3752,BMW,8200,sedan,368,3,Diesel,yes,2000,730
3753,BMW,32900,crossover,90,3,Petrol,yes,2008,X6
3754,Mercedes-Benz,13600,sedan,115,NA,Petrol,yes,2007,C-Class
3755,Toyota,22000,sedan,73,3.5,Petrol,yes,2010,Camry
3756,Mitsubishi,2800,other,290,2,Petrol,yes,1990,Galant
3757,Mercedes-Benz,12999,van,130,2.2,Diesel,yes,2012,Vito
3758,Toyota,32000,sedan,22,2.5,Petrol,yes,2015,Camry
3759,Toyota,99999,crossover,0,4.5,Petrol,yes,2016,Land Cruiser 200
3760,Renault,6950,van,310,2.5,Diesel,yes,2005,Master
3761,Renault,10500,hatch,148,1.5,Diesel,yes,2012,Megane
3762,BMW,6899,vagon,320,2.8,Gas,yes,1997,528
3763,Mercedes-Benz,6200,sedan,450,4.2,Gas,yes,1997,S 420
3764,Toyota,65000,other,60,4.5,Diesel,yes,2013,Land Cruiser 200
3765,Mercedes-Benz,13900,other,272,2.2,Diesel,yes,2005,Sprinter 313
3766,Renault,5800,van,217,2,Gas,yes,2003,Scenic
3767,BMW,28700,other,160,3,Petrol,yes,2011,528
3768,BMW,16700,crossover,260,4.4,Petrol,yes,2003,X5
3769,Volkswagen,18500,sedan,217,3,Diesel,yes,2006,Phaeton
3770,Renault,3999,other,227,1.4,Gas,yes,2005,Kangoo
3771,Renault,8800,van,200,1.9,Diesel,yes,2005,Trafic
3772,Mercedes-Benz,14500,van,205,2.2,Diesel,yes,2012,Sprinter 313
3773,BMW,8900,sedan,240,2,Diesel,yes,2001,320
3774,Volkswagen,1300,other,10,1.6,Diesel,yes,1984,T2 (Transporter)
3775,BMW,NA,crossover,36,3,Diesel,yes,2013,X5
3776,Renault,8550,van,160,1.5,Diesel,yes,2014,Kangoo
3777,Mercedes-Benz,10900,sedan,160,3,Diesel,yes,1996,S 140
3778,BMW,48535.5,crossover,0,2,Diesel,yes,2016,X3
3779,BMW,25000,crossover,130,3,Diesel,yes,2012,X5
3780,BMW,NA,crossover,1,3,Diesel,yes,2016,X6
3781,Mitsubishi,7000,sedan,99,1.6,Petrol,yes,2005,Lancer
3782,BMW,5500,sedan,402,2,Petrol,yes,1988,520
3783,Mercedes-Benz,2800,other,220,2.3,Petrol,no,2000,CLK 230
3784,Mercedes-Benz,86000,crossover,3,3,Diesel,yes,2016,GLS 350
3785,Volkswagen,9555,van,152,1.6,Diesel,yes,2012,Caddy
3786,Renault,7200,van,1,1.5,Diesel,yes,2012,Kangoo
3787,Mercedes-Benz,7700,van,300,2.2,Other,yes,2004,Vito
3788,BMW,75000,crossover,20,3,Diesel,yes,2014,X5
3789,Volkswagen,8650,hatch,150,1.4,Petrol,yes,2008,Golf V
3790,Toyota,10700,sedan,109,1.8,Petrol,yes,2007,Avensis
3791,Volkswagen,6300,van,1,2.5,Diesel,yes,2000,T4 (Transporter)
3792,Toyota,13900,sedan,102,3.5,Gas,yes,2008,Camry
3793,Audi,3150,vagon,310,2.5,Diesel,no,1999,A6
3794,Volkswagen,7500,other,360,2.5,Diesel,yes,2001,T4 (Transporter)
3795,Volkswagen,6550,sedan,150,1.6,Petrol,yes,2001,Bora
3796,BMW,7100,sedan,313,2,Gas,yes,1997,520
3797,Volkswagen,3700,sedan,370,2,Gas,yes,1992,Passat B3
3798,Toyota,20999,sedan,77,2.5,Gas,yes,2012,Camry
3799,Renault,6750,vagon,1,1.5,Diesel,yes,2004,Scenic
3800,Mercedes-Benz,8400,other,457,5,Gas,yes,1996,S 140
3801,Toyota,103999,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
3802,Mercedes-Benz,5200,sedan,432,3,Diesel,yes,1992,E-Class
3803,BMW,51000,sedan,97,3,Diesel,yes,2011,730
3804,Toyota,27400,crossover,52,3.5,Gas,yes,2012,Venza
3805,Toyota,12500,crossover,201,2,Petrol,yes,2006,Rav 4
3806,Mercedes-Benz,24800,vagon,118,3,Diesel,yes,2010,E-Class
3807,Volkswagen,10600,sedan,118,1.8,Petrol,yes,2008,Passat B6
3808,Mitsubishi,8900,other,150,3,Petrol,yes,2000,Eclipse
3809,Renault,7200,van,101,1.5,Diesel,yes,2012,Kangoo
3810,BMW,10000,sedan,274,4.4,Gas,yes,1998,540
3811,Toyota,11700,crossover,126,2.4,Gas,yes,2008,Rav 4
3812,BMW,64999,sedan,15,3,Petrol,yes,2012,640
3813,Toyota,28900,crossover,83,3.5,Gas,yes,2012,Highlander
3814,BMW,60500,crossover,1,2,Diesel,yes,2016,X5
3815,Renault,5500,sedan,153,1.6,Other,yes,2006,Megane
3816,BMW,85900,crossover,19,3,Diesel,yes,2015,X6
3817,BMW,49000,vagon,56,5,Petrol,yes,2007,M5
3818,Audi,22999,crossover,125,4.2,Petrol,yes,2008,Q7
3819,Mercedes-Benz,22900,sedan,197,2.2,Diesel,yes,2010,E-Class
3820,BMW,85555,sedan,10,3,Other,yes,2015,6 Series Gran Coupe
3821,Mercedes-Benz,30000,crossover,97,2.14,Diesel,yes,2011,ML 250
3822,BMW,2600,sedan,250,1.6,Petrol,yes,1996,316
3823,Volkswagen,12500,crossover,230,3.2,Gas,yes,2003,Touareg
3824,BMW,6800,sedan,4,2.8,Gas,yes,1995,528
3825,Mercedes-Benz,8700,other,280,NA,Diesel,yes,2001,Vito
3826,Audi,4000,sedan,315,2.3,Gas,yes,1991,100
3827,Audi,36500,crossover,159,3,Diesel,yes,2010,Q7
3828,Volkswagen,10000,van,231,1.9,Diesel,yes,2005,T5 (Transporter)
3829,Volkswagen,4700,hatch,160,2,Diesel,no,2006,Golf VI
3830,BMW,27900,crossover,140,3,Diesel,yes,2009,X5
3831,Renault,7440,other,148,1.5,Diesel,yes,2012,Kangoo
3832,Mercedes-Benz,17999,van,260,2.2,Diesel,yes,2013,Sprinter 316
3833,Volkswagen,7750,van,235,1.9,Diesel,yes,2004,T5 (Transporter)
3834,Mercedes-Benz,7200,van,285,2.2,Diesel,yes,2001,Vito
3835,Volkswagen,3700,hatch,121,1.9,Diesel,yes,1993,Golf III
3836,Volkswagen,12000,vagon,187,2,Diesel,yes,2008,Passat B6
3837,Audi,48000,crossover,75,3,Diesel,yes,2013,Q7
3838,BMW,49000,sedan,58,4.4,Other,yes,2011,750
3839,Mercedes-Benz,69500,crossover,84,3,Diesel,yes,2014,GL 350
3840,BMW,19999,crossover,227,3,Diesel,yes,2006,X5
3841,Volkswagen,30900,sedan,30,2,Diesel,yes,2014,Passat B7
3842,Mercedes-Benz,44000,other,39,5.5,Petrol,yes,2009,SL 55 AMG
3843,Mercedes-Benz,10200,sedan,174,2.6,Gas,yes,2001,E-Class
3844,Mercedes-Benz,22000,crossover,160,4,Diesel,yes,2008,ML 400
3845,Mercedes-Benz,46700,sedan,115,5.5,Petrol,yes,2011,S 500
3846,Mercedes-Benz,9999,sedan,322,2.7,Diesel,yes,2000,E-Class
3847,Volkswagen,4400,other,145,2.4,Diesel,yes,1993,T4 (Transporter)
3848,Mercedes-Benz,45000,sedan,1,1.6,Petrol,yes,2015,C-Class
3849,Toyota,63333,other,33,4.5,Diesel,yes,2013,Land Cruiser 200
3850,Volkswagen,12999,van,237,2.5,Diesel,yes,2005,T5 (Transporter)
3851,Mercedes-Benz,15000,other,115,2.2,Diesel,yes,2011,Vito
3852,BMW,24500,sedan,114,NA,Petrol,yes,2005,M5
3853,Volkswagen,1950,hatch,94,1.1,Petrol,yes,1982,Golf II
3854,BMW,58500,crossover,80,3,Diesel,yes,2013,X5
3855,Renault,6250,van,205,1.6,Petrol,yes,2007,Scenic
3856,Volkswagen,8900,sedan,160,1.6,Petrol,yes,2006,Jetta
3857,Mercedes-Benz,65000,other,0,1.6,Petrol,yes,2016,C-Class
3858,Volkswagen,15200,sedan,185,1.4,Petrol,yes,2011,Golf VI
3859,Mercedes-Benz,121500,sedan,22,3,Diesel,yes,2014,S 350
3860,Audi,30999,sedan,108,2,Diesel,yes,2013,A6
3861,BMW,22000,other,138,4.8,Petrol,yes,2007,650
3862,Mercedes-Benz,10999,other,185,NA,Diesel,yes,2005,Vito
3863,Mitsubishi,10500,crossover,95,3.2,Diesel,no,2008,Pajero Wagon
3864,BMW,3900,sedan,380,3,Gas,yes,1989,530
3865,Mitsubishi,9900,sedan,55,2,Other,yes,2008,Lancer X
3866,Mercedes-Benz,3799,sedan,210,2,Petrol,yes,1995,E-Class
3867,BMW,5000,sedan,305,2,Petrol,yes,1995,520
3868,Audi,5300,other,370,1.8,Petrol,yes,1997,A6
3869,Renault,6450,vagon,100,1.5,Diesel,yes,2009,Kangoo
3870,Toyota,44700,crossover,120,3.5,Petrol,yes,2013,Venza
3871,Toyota,17800,crossover,220,3,Diesel,yes,2004,Land Cruiser Prado
3872,BMW,26900,sedan,158,5,Petrol,yes,2007,M5
3873,Volkswagen,14999,vagon,128,1.4,Gas,yes,2011,Passat B7
3874,Mercedes-Benz,7650,sedan,340,5,Gas,yes,1997,S 140
3875,Volkswagen,12750,vagon,130,1.4,Gas,yes,2010,Passat B6
3876,Volkswagen,16000,hatch,26,1.2,Petrol,yes,2014,Polo
3877,Toyota,65000,crossover,90,4.5,Diesel,yes,2012,Land Cruiser 200
3878,Renault,11999,hatch,65,1.5,Diesel,yes,2014,Megane
3879,BMW,3000,sedan,294,2,Diesel,no,1999,320
3880,Volkswagen,17900,crossover,70,1.4,Petrol,yes,2012,Tiguan
3881,Volkswagen,8200,sedan,180,NA,Petrol,yes,2007,Jetta
3882,Mercedes-Benz,109000,crossover,0,3.5,Diesel,yes,2016,GLS 350
3883,Mercedes-Benz,4500,sedan,409,2.6,Petrol,yes,1991,E-Class
3884,Audi,19300,sedan,113,1.8,Petrol,yes,2009,A4
3885,Volkswagen,11300,van,250,2.5,Diesel,yes,2007,T5 (Transporter)
3886,Mitsubishi,18800,crossover,47,3,Petrol,yes,2008,Pajero Wagon
3887,Toyota,28900,crossover,83,NA,Petrol,yes,2012,Highlander
3888,Mercedes-Benz,4150,other,277,2.2,Diesel,yes,2000,Vito
3889,Volkswagen,14000,crossover,194,3.2,Gas,yes,2004,Touareg
3890,Mercedes-Benz,13995,van,126,2.2,Diesel,yes,2013,Vito
3891,Toyota,NA,crossover,1,4.5,Diesel,yes,2016,Land Cruiser 200
3892,Renault,6400,other,209,1.5,Diesel,yes,2005,Scenic
3893,Renault,4900,sedan,90,1.4,Gas,yes,2008,Symbol
3894,Audi,6400,sedan,261,1.8,Gas,yes,2000,A6
3895,Renault,9400,van,270,2,Diesel,yes,2007,Trafic
3896,Toyota,15400,sedan,152,3.5,Gas,yes,2007,Avalon
3897,Volkswagen,2900,sedan,238,2,Gas,no,2002,Passat B5
3898,Renault,9500,vagon,78,1.5,Diesel,yes,2014,Kangoo
3899,Volkswagen,23000,sedan,75,2,Petrol,yes,2013,Passat CC
3900,Toyota,10600,crossover,185,2,Gas,yes,2005,Rav 4
3901,Renault,NA,other,179,2.5,Diesel,yes,2011,Trafic
3902,Audi,2550,sedan,304,2.5,Diesel,no,1998,A6
3903,Volkswagen,8500,sedan,87,1.6,Petrol,yes,2011,Polo
3904,Audi,10500,vagon,243,2.5,Diesel,yes,2003,A6
3905,Mercedes-Benz,18000,sedan,99,1.8,Petrol,yes,2008,C-Class
3906,Mercedes-Benz,6100,sedan,280,NA,Gas,yes,1999,E-Class
3907,Mitsubishi,1550,hatch,1,1.8,Diesel,yes,1990,Galant
3908,BMW,3800,sedan,250,3,Diesel,no,2002,330
3909,BMW,42000,crossover,128,4.4,Petrol,yes,2011,X5 M
3910,Mitsubishi,8500,sedan,110,2,Petrol,yes,2008,Lancer X
3911,Toyota,24900,sedan,30,2.5,Petrol,yes,2014,Camry
3912,Volkswagen,10200,vagon,186,2,Diesel,yes,2005,Passat B6
3913,BMW,14200,sedan,135,3,Gas,yes,2004,530
3914,Volkswagen,22500,crossover,151,3,Diesel,yes,2009,Touareg
3915,Toyota,47500,crossover,45,3,Diesel,yes,2014,Land Cruiser Prado
3916,BMW,4500,vagon,360,2,Petrol,yes,1993,520
3917,BMW,8300,sedan,197,3,Petrol,yes,2001,530
3918,Toyota,14300,hatch,60,1.6,Petrol,yes,2013,Auris
3919,Renault,18456.16,crossover,1,1.5,Diesel,yes,2016,Duster
3920,Renault,6999,van,173,1.5,Diesel,yes,2006,Scenic
3921,Mitsubishi,7500,sedan,94,1.6,Petrol,yes,2007,Lancer
3922,Volkswagen,2850,sedan,350,2,Petrol,yes,1990,Passat B3
3923,Mercedes-Benz,5800,van,282,2.2,Diesel,yes,2001,Vito
3924,Toyota,3700,hatch,282,1.4,Petrol,yes,1995,Corolla
3925,Renault,6555,vagon,180,1.5,Diesel,yes,2005,Megane
3926,Volkswagen,23999,sedan,80,1.8,Petrol,yes,2012,Passat CC
3927,Mitsubishi,21500,crossover,47,2.4,Petrol,yes,2012,Outlander XL
3928,Volkswagen,5700,sedan,300,1.8,Petrol,yes,2001,Passat B5
3929,Mercedes-Benz,200000,van,19,3.5,Petrol,yes,2013,Sprinter 324
3930,Mercedes-Benz,NA,vagon,200,2.2,Diesel,yes,2006,Vito
3931,Mercedes-Benz,16800,van,116,NA,Other,yes,2013,Vito
3932,Volkswagen,4500,vagon,220,2,Diesel,no,2005,Touran
3933,BMW,6800,sedan,297,2.5,Petrol,yes,2000,525
3934,Toyota,22900,sedan,84,2.5,Petrol,yes,2012,Camry
3935,Volkswagen,8500,van,210,2.5,Diesel,yes,2003,T4 (Transporter)
3936,Renault,8700,van,183,1.9,Diesel,yes,2004,Trafic
3937,BMW,12200,sedan,239,3,Diesel,yes,2001,730
3938,BMW,23900,crossover,235,3,Diesel,yes,2007,X5
3939,Mitsubishi,16000,vagon,174,3.2,Diesel,yes,2006,Pajero Wagon
3940,Mitsubishi,7000,sedan,158,1.6,Petrol,yes,2007,Lancer
3941,Renault,9450,vagon,215,1.5,Diesel,yes,2008,Laguna
3942,Mercedes-Benz,41900,sedan,95,6.3,Other,yes,2011,S 550
3943,Mitsubishi,7400,sedan,148,1.6,Petrol,yes,2008,Lancer
3944,Renault,2350,vagon,245,1.9,Diesel,no,2003,Laguna
3945,Audi,3390,sedan,289,2.5,Diesel,no,2002,A6
3946,BMW,40755,sedan,0,2,Petrol,yes,2016,520
3947,Volkswagen,3300,vagon,430,1.8,Petrol,yes,1991,Passat B3
3948,Toyota,1100,van,140,2,Gas,yes,1985,Lite Ace
3949,Volkswagen,49500,crossover,80,3,Diesel,yes,2014,Touareg
3950,Renault,8700,hatch,100,1.5,Diesel,yes,2010,Megane
3951,Mercedes-Benz,20400,sedan,190,1.8,Gas,yes,2011,E-Class
3952,BMW,17700,sedan,98,2,Petrol,yes,2011,320
3953,BMW,17900,sedan,69,2,Petrol,yes,2008,320
3954,Mercedes-Benz,5500,sedan,269,2.2,Petrol,yes,1994,E-Class
3955,Mercedes-Benz,6200,sedan,221,1.8,Gas,yes,2004,E-Class
3956,Mercedes-Benz,3500,van,257,2.2,Diesel,no,2002,C-Class
3957,BMW,8100,vagon,180,2,Diesel,no,2011,118
3958,Toyota,2499,vagon,254,2,Diesel,no,2000,Avensis
3959,Audi,3150,sedan,10,2.8,Petrol,yes,1991,100
3960,Audi,4000,sedan,380,2.8,Petrol,yes,1997,A6
3961,Audi,4000,vagon,234,2.5,Diesel,no,2001,A6
3962,BMW,2050,vagon,300,2.5,Diesel,no,1997,525
3963,Mercedes-Benz,2600,hatch,178,1.7,Diesel,no,1999,A 170
3964,Mercedes-Benz,24500,sedan,222,5.5,Petrol,yes,2005,S 550
3965,BMW,14600,sedan,116,2.5,Diesel,yes,2004,525
3966,Mercedes-Benz,16900,van,180,3,Diesel,yes,2008,Vito
3967,Volkswagen,14500,crossover,173,2.5,Diesel,yes,2005,Touareg
3968,Volkswagen,38365,sedan,0,2,Diesel,yes,2016,Passat B8
3969,Mercedes-Benz,17800,van,162,1.8,Diesel,yes,2012,B 180
3970,Renault,5000,sedan,200,1.4,Petrol,yes,2007,Clio
3971,Toyota,42000,crossover,97,4,Petrol,yes,2010,4Runner
3972,BMW,35500,sedan,67,3,Petrol,yes,2011,535
3973,BMW,3000,sedan,190,2,Petrol,no,2000,520
3974,BMW,22600,crossover,69,3,Petrol,no,2013,X6
3975,Volkswagen,12900,other,142,2,Petrol,yes,2007,Eos
3976,Mercedes-Benz,7600,van,240,2.2,Diesel,yes,2005,Vito
3977,Toyota,37700,crossover,47,5.7,Gas,yes,2009,Sequoia
3978,Toyota,8300,sedan,168,2,Petrol,yes,2004,Avensis
3979,BMW,65500,crossover,1,2,Diesel,yes,2016,X5
3980,Audi,34500,sedan,71,2.8,Petrol,yes,2012,A6
3981,Toyota,7500,sedan,185,3,Gas,yes,2004,Camry
3982,Volkswagen,13900,vagon,123,1.4,Gas,yes,2013,Touran
3983,Renault,4000,van,194,1.9,Diesel,yes,2000,Kangoo
3984,Audi,2300,vagon,250,2.5,Diesel,no,2001,A6
3985,Renault,5650,van,140,1.4,Petrol,yes,2009,Kangoo
3986,Volkswagen,11800,other,200,1.9,Diesel,yes,2007,T5 (Transporter)
3987,Audi,44000,hatch,1,1.4,Petrol,yes,2016,A5
3988,Audi,23400,crossover,105,4.2,Gas,yes,2007,Q7
3989,BMW,2666,sedan,360,2.5,Diesel,no,1996,525
3990,BMW,23900,crossover,60,2,Petrol,yes,2013,X1
